order_id,country,city,category,subscription,promised_eta,actual_eta,traffic,weather,peak_hour,customer_rating,refund_given,compensation_given,eta_failure_risk,premium_dissatisfaction
NX6849,UAE,Dubai,Food,Free,16,21,Medium,Rain,Late Night,5,No,No,Low,Low
NX6850,India,Delhi,Food,Premium,28,30,Medium,Storm,Snack,5,No,No,Low,Low
NX6851,USA,Chicago,Pharmacy,Premium,23,29,Medium,Rain,Breakfast,5,No,No,Low,Low
NX6852,USA,Chicago,Grocery,Premium,30,45,High,Rain,Breakfast,4,No,Yes,High,High
NX6853,UK,London,Grocery,Premium,16,17,Low,Clear,Breakfast,5,No,No,Low,Low
NX6854,UAE,Dubai,Grocery,Free,29,38,Medium,Rain,Snack,5,No,No,Low,Low
NX6855,Germany,Munich,Grocery,Premium,32,30,Medium,Clear,Late Night,5,No,No,Low,Low
NX6856,USA,Chicago,Food,Premium,22,20,Medium,Storm,Breakfast,5,No,No,Low,Low
NX6857,Australia,Sydney,Grocery,Free,29,53,High,Rain,Late Night,3,Yes,Yes,High,Low
NX6858,UAE,Dubai,Pharmacy,Premium,12,30,High,Clear,Breakfast,4,No,Yes,High,High
NX6859,Singapore,Singapore,Food,Free,28,32,Low,Clear,Lunch,5,No,No,Low,Low
NX6860,USA,Chicago,Food,Premium,30,46,High,Rain,Lunch,4,No,Yes,High,High
NX6861,USA,Chicago,Food,Premium,15,27,Medium,Rain,Lunch,4,No,Yes,High,High
NX6862,Australia,Sydney,Grocery,Free,15,15,Low,Clear,Dinner,5,No,No,Low,Low
NX6863,Australia,Sydney,Food,Premium,10,16,Medium,Rain,Breakfast,5,No,No,Low,Low
NX6864,USA,New York,Food,Premium,35,49,Low,Rain,Dinner,4,No,Yes,High,High
NX6865,India,Delhi,Food,Premium,30,44,Low,Rain,Breakfast,4,No,Yes,High,High
NX6866,India,Delhi,Grocery,Free,38,56,High,Rain,Dinner,4,No,Yes,High,Low
NX6867,UAE,Dubai,Food,Premium,27,31,Medium,Clear,Snack,5,No,No,Low,Low
NX6868,UK,London,Pharmacy,Free,45,47,Low,Storm,Breakfast,5,No,No,Low,Low
NX6869,India,Mumbai,Food,Free,31,36,Medium,Storm,Dinner,5,No,No,Low,Low
NX6870,India,Bangalore,Food,Free,19,30,Medium,Rain,Dinner,4,No,Yes,High,Low
NX6871,UAE,Dubai,Pharmacy,Free,39,43,Medium,Clear,Lunch,5,No,No,Low,Low
NX6872,UK,London,Food,Premium,30,45,High,Rain,Late Night,4,No,Yes,High,High
NX6873,UK,London,Food,Free,21,18,Low,Clear,Late Night,5,No,No,Low,Low
NX6874,USA,New York,Food,Premium,22,26,Medium,Clear,Snack,5,No,No,Low,Low
NX6875,UAE,Dubai,Food,Premium,17,33,High,Clear,Lunch,4,No,Yes,High,High
NX6876,UK,London,Grocery,Free,30,37,Medium,Storm,Late Night,5,No,No,Low,Low
NX6877,USA,Chicago,Pharmacy,Free,37,43,Medium,Storm,Snack,5,No,No,Low,Low
NX6878,UAE,Dubai,Grocery,Premium,30,42,Low,Rain,Lunch,4,No,Yes,High,High
NX6879,Germany,Munich,Grocery,Premium,31,36,Medium,Rain,Dinner,5,No,No,Low,Low
NX6880,USA,Chicago,Pharmacy,Free,35,41,Medium,Clear,Dinner,5,No,No,Low,Low
NX6881,India,Mumbai,Grocery,Premium,35,44,High,Storm,Lunch,5,No,No,Low,Low
NX6882,UAE,Dubai,Pharmacy,Free,38,51,High,Storm,Snack,4,No,Yes,High,Low
NX6883,Singapore,Singapore,Food,Premium,29,44,High,Storm,Lunch,4,No,Yes,High,High
NX6884,Australia,Sydney,Grocery,Free,50,52,Low,Clear,Breakfast,5,No,No,Low,Low
NX6885,UAE,Dubai,Food,Premium,37,47,Medium,Rain,Dinner,4,No,No,Low,Low
NX6886,India,Mumbai,Food,Free,45,54,Low,Rain,Late Night,5,No,No,Low,Low
NX6887,India,Bangalore,Food,Free,43,52,Medium,Rain,Late Night,5,No,No,Low,Low
NX6888,Australia,Sydney,Grocery,Free,43,46,Medium,Storm,Late Night,5,No,No,Low,Low
NX6889,UK,London,Grocery,Premium,13,23,Medium,Rain,Dinner,4,No,No,Low,Low
NX6890,Australia,Sydney,Grocery,Premium,43,43,Medium,Storm,Lunch,5,No,No,Low,Low
NX6891,UK,London,Grocery,Premium,44,52,High,Storm,Breakfast,5,No,No,Low,Low
NX6892,USA,New York,Grocery,Premium,29,28,Low,Storm,Dinner,5,No,No,Low,Low
NX6893,USA,New York,Pharmacy,Premium,44,56,Low,Rain,Snack,4,No,Yes,High,High
NX6894,USA,New York,Food,Premium,26,33,Low,Clear,Dinner,5,No,No,Low,Low
NX6895,USA,Chicago,Pharmacy,Premium,44,44,Medium,Clear,Snack,5,No,No,Low,Low
NX6896,Singapore,Singapore,Grocery,Free,20,17,Low,Storm,Breakfast,5,No,No,Low,Low
NX6897,UAE,Dubai,Food,Premium,19,38,High,Rain,Lunch,4,No,Yes,High,High
NX6898,India,Mumbai,Grocery,Free,49,75,High,Rain,Dinner,3,Yes,Yes,High,Low
NX6899,USA,New York,Food,Free,38,53,High,Clear,Breakfast,4,No,Yes,High,Low
NX6900,India,Mumbai,Food,Premium,22,39,High,Rain,Dinner,4,No,Yes,High,High
NX6901,USA,Chicago,Food,Free,27,33,Medium,Rain,Dinner,5,No,No,Low,Low
NX6902,UAE,Dubai,Grocery,Free,48,57,High,Storm,Lunch,5,No,No,Low,Low
NX6903,UAE,Dubai,Pharmacy,Free,49,59,Low,Rain,Dinner,4,No,No,Low,Low
NX6904,UAE,Dubai,Food,Free,36,51,Medium,Rain,Dinner,4,No,Yes,High,Low
NX6905,USA,Chicago,Pharmacy,Free,27,37,High,Clear,Lunch,4,No,No,Low,Low
NX6906,UK,London,Pharmacy,Premium,33,44,High,Storm,Lunch,4,No,Yes,High,High
NX6907,Singapore,Singapore,Food,Premium,12,12,Low,Clear,Dinner,5,No,No,Low,Low
NX6908,UAE,Dubai,Grocery,Premium,13,17,Medium,Clear,Dinner,5,No,No,Low,Low
NX6909,USA,New York,Food,Free,33,46,High,Clear,Snack,4,No,Yes,High,Low
NX6910,Australia,Sydney,Pharmacy,Premium,43,56,Medium,Rain,Dinner,4,No,Yes,High,High
NX6911,Germany,Munich,Pharmacy,Free,33,41,Low,Clear,Late Night,5,No,No,Low,Low
NX6912,USA,Chicago,Pharmacy,Free,20,34,High,Storm,Late Night,4,No,Yes,High,Low
NX6913,India,Mumbai,Food,Premium,39,40,Low,Storm,Dinner,5,No,No,Low,Low
NX6914,UK,London,Grocery,Free,20,21,Low,Clear,Dinner,5,No,No,Low,Low
NX6915,Germany,Berlin,Grocery,Free,29,43,Medium,Rain,Snack,4,No,Yes,High,Low
NX6916,UK,London,Grocery,Free,18,24,Low,Storm,Late Night,5,No,No,Low,Low
NX6917,Singapore,Singapore,Pharmacy,Premium,19,33,Medium,Rain,Dinner,4,No,Yes,High,High
NX6918,Australia,Sydney,Pharmacy,Free,21,28,Medium,Storm,Late Night,5,No,No,Low,Low
NX6919,UK,London,Grocery,Free,47,57,Medium,Rain,Lunch,4,No,No,Low,Low
NX6920,Australia,Sydney,Food,Free,45,59,Low,Rain,Dinner,4,No,Yes,High,Low
NX6921,UAE,Dubai,Pharmacy,Free,21,31,Medium,Rain,Dinner,4,No,No,Low,Low
NX6922,Singapore,Singapore,Pharmacy,Free,19,36,High,Clear,Late Night,4,No,Yes,High,Low
NX6923,UK,London,Food,Free,45,61,Medium,Rain,Lunch,4,No,Yes,High,Low
NX6924,India,Hyderabad,Food,Premium,29,31,Low,Clear,Late Night,5,No,No,Low,Low
NX6925,Australia,Sydney,Grocery,Premium,36,53,High,Rain,Late Night,4,No,Yes,High,High
NX6926,Singapore,Singapore,Food,Premium,25,33,Low,Clear,Breakfast,5,No,No,Low,Low
NX6927,Germany,Munich,Food,Premium,41,53,High,Clear,Lunch,4,No,Yes,High,High
NX6928,Australia,Sydney,Grocery,Premium,31,48,High,Clear,Dinner,4,No,Yes,High,High
NX6929,Germany,Munich,Pharmacy,Premium,18,39,High,Rain,Lunch,3,Yes,Yes,High,High
NX6930,UAE,Dubai,Grocery,Premium,37,38,Medium,Storm,Late Night,5,No,No,Low,Low
NX6931,Germany,Munich,Pharmacy,Premium,38,46,High,Storm,Snack,5,No,No,Low,Low
NX6932,UK,London,Pharmacy,Premium,30,38,Medium,Rain,Dinner,5,No,No,Low,Low
NX6933,Australia,Sydney,Food,Premium,23,30,High,Clear,Dinner,5,No,No,Low,Low
NX6934,India,Hyderabad,Pharmacy,Premium,28,44,Medium,Rain,Breakfast,4,No,Yes,High,High
NX6935,USA,Chicago,Food,Premium,43,53,Medium,Rain,Lunch,4,No,No,Low,Low
NX6936,Singapore,Singapore,Food,Premium,16,25,High,Storm,Dinner,5,No,No,Low,Low
NX6937,UK,London,Pharmacy,Premium,19,27,High,Storm,Late Night,5,No,No,Low,Low
NX6938,Singapore,Singapore,Food,Premium,27,44,High,Clear,Dinner,4,No,Yes,High,High
NX6939,UAE,Dubai,Food,Free,36,44,Medium,Rain,Snack,5,No,No,Low,Low
NX6940,USA,Chicago,Grocery,Premium,22,21,Medium,Clear,Lunch,5,No,No,Low,Low
NX6941,Australia,Sydney,Grocery,Free,43,51,Medium,Clear,Dinner,5,No,No,Low,Low
NX6942,UK,London,Food,Free,19,26,Low,Rain,Snack,5,No,No,Low,Low
NX6943,Singapore,Singapore,Food,Premium,31,38,High,Clear,Lunch,5,No,No,Low,Low
NX6944,Australia,Sydney,Food,Premium,22,29,Low,Rain,Dinner,5,No,No,Low,Low
NX6945,UAE,Dubai,Food,Free,23,33,High,Clear,Snack,4,No,No,Low,Low
NX6946,UAE,Dubai,Grocery,Premium,41,52,Medium,Rain,Dinner,4,No,Yes,High,High
NX6947,UK,London,Pharmacy,Free,33,34,Low,Clear,Snack,5,No,No,Low,Low
NX6948,Australia,Sydney,Food,Free,34,39,Low,Rain,Snack,5,No,No,Low,Low
NX6949,Singapore,Singapore,Pharmacy,Premium,13,27,Low,Rain,Snack,4,No,Yes,High,High
NX6950,USA,Chicago,Pharmacy,Free,49,67,High,Rain,Snack,4,No,Yes,High,Low
NX6951,USA,New York,Grocery,Premium,12,18,Low,Storm,Lunch,5,No,No,Low,Low
NX6952,UK,London,Grocery,Premium,27,38,High,Storm,Snack,4,No,Yes,High,High
NX6953,Germany,Berlin,Grocery,Premium,15,20,Medium,Clear,Dinner,5,No,No,Low,Low
NX6954,India,Delhi,Pharmacy,Free,22,26,Low,Clear,Breakfast,5,No,No,Low,Low
NX6955,Australia,Sydney,Food,Premium,19,26,Medium,Clear,Late Night,5,No,No,Low,Low
NX6956,UK,London,Grocery,Free,33,30,Low,Storm,Dinner,5,No,No,Low,Low
NX6957,Australia,Sydney,Grocery,Free,20,31,High,Storm,Breakfast,4,No,Yes,High,Low
NX6958,Germany,Munich,Grocery,Premium,30,46,Medium,Rain,Snack,4,No,Yes,High,High
NX6959,USA,Chicago,Pharmacy,Premium,43,45,Low,Clear,Dinner,5,No,No,Low,Low
NX6960,Germany,Berlin,Grocery,Free,44,62,High,Clear,Snack,4,No,Yes,High,Low
NX6961,Australia,Sydney,Pharmacy,Free,33,54,High,Rain,Lunch,3,Yes,Yes,High,Low
NX6962,Australia,Sydney,Pharmacy,Premium,43,58,High,Clear,Breakfast,4,No,Yes,High,High
NX6963,Germany,Munich,Pharmacy,Free,49,53,Medium,Storm,Late Night,5,No,No,Low,Low
NX6964,Australia,Sydney,Food,Free,31,49,High,Rain,Lunch,4,No,Yes,High,Low
NX6965,UK,London,Food,Premium,30,43,Medium,Rain,Snack,4,No,Yes,High,High
NX6966,Australia,Sydney,Grocery,Premium,13,39,High,Rain,Snack,3,Yes,Yes,High,High
NX6967,India,Bangalore,Grocery,Premium,25,29,Low,Storm,Late Night,5,No,No,Low,Low
NX6968,UAE,Dubai,Food,Free,24,42,High,Clear,Dinner,4,No,Yes,High,Low
NX6969,UK,London,Grocery,Premium,14,14,Medium,Clear,Lunch,5,No,No,Low,Low
NX6970,USA,Chicago,Food,Free,40,62,High,Rain,Lunch,3,Yes,Yes,High,Low
NX6971,India,Delhi,Pharmacy,Free,40,56,High,Clear,Breakfast,4,No,Yes,High,Low
NX6972,UAE,Dubai,Pharmacy,Free,38,49,High,Storm,Late Night,4,No,Yes,High,Low
NX6973,Singapore,Singapore,Pharmacy,Premium,43,60,High,Rain,Breakfast,4,No,Yes,High,High
NX6974,Germany,Berlin,Food,Free,33,36,Medium,Clear,Dinner,5,No,No,Low,Low
NX6975,India,Mumbai,Pharmacy,Free,46,47,Low,Clear,Late Night,5,No,No,Low,Low
NX6976,India,Mumbai,Pharmacy,Free,26,33,Medium,Storm,Dinner,5,No,No,Low,Low
NX6977,Germany,Munich,Pharmacy,Premium,36,45,Low,Rain,Lunch,5,No,No,Low,Low
NX6978,USA,New York,Grocery,Premium,25,24,Low,Storm,Lunch,5,No,No,Low,Low
NX6979,Australia,Sydney,Pharmacy,Free,19,41,High,Rain,Lunch,3,Yes,Yes,High,Low
NX6980,India,Hyderabad,Grocery,Premium,25,24,Medium,Storm,Dinner,5,No,No,Low,Low
NX6981,India,Delhi,Grocery,Premium,26,33,Medium,Rain,Dinner,5,No,No,Low,Low
NX6982,Germany,Berlin,Pharmacy,Free,34,39,Medium,Rain,Lunch,5,No,No,Low,Low
NX6983,USA,Chicago,Grocery,Premium,10,18,Low,Clear,Breakfast,5,No,No,Low,Low
NX6984,USA,Chicago,Pharmacy,Premium,17,20,Medium,Storm,Snack,5,No,No,Low,Low
NX6985,Australia,Sydney,Food,Premium,10,27,High,Clear,Lunch,4,No,Yes,High,High
NX6986,UAE,Dubai,Food,Premium,22,33,High,Clear,Snack,4,No,Yes,High,High
NX6987,UAE,Dubai,Pharmacy,Premium,35,33,Low,Clear,Late Night,5,No,No,Low,Low
NX6988,Germany,Berlin,Food,Premium,38,38,Medium,Storm,Lunch,5,No,No,Low,Low
NX6989,Australia,Sydney,Food,Premium,27,31,Medium,Storm,Late Night,5,No,No,Low,Low
NX6990,Germany,Berlin,Food,Free,32,38,Low,Storm,Lunch,5,No,No,Low,Low
NX6991,Australia,Sydney,Grocery,Free,34,48,Low,Rain,Snack,4,No,Yes,High,Low
NX6992,Germany,Berlin,Food,Premium,41,38,Medium,Storm,Lunch,5,No,No,Low,Low
NX6993,Australia,Sydney,Food,Premium,27,30,Medium,Clear,Lunch,5,No,No,Low,Low
NX6994,Singapore,Singapore,Pharmacy,Free,18,34,Medium,Rain,Snack,4,No,Yes,High,Low
NX6995,UAE,Dubai,Pharmacy,Free,35,34,Low,Clear,Snack,5,No,No,Low,Low
NX6996,Germany,Munich,Pharmacy,Free,23,48,High,Rain,Breakfast,3,Yes,Yes,High,Low
NX6997,UAE,Dubai,Grocery,Free,24,29,Low,Clear,Late Night,5,No,No,Low,Low
NX6998,Germany,Berlin,Pharmacy,Premium,22,31,Medium,Rain,Breakfast,5,No,No,Low,Low
NX6999,USA,Chicago,Food,Free,47,44,Medium,Clear,Lunch,5,No,No,Low,Low
NX7000,Australia,Sydney,Pharmacy,Premium,27,28,Low,Storm,Late Night,5,No,No,Low,Low
NX7001,Australia,Sydney,Pharmacy,Free,38,38,Low,Clear,Breakfast,5,No,No,Low,Low
NX7002,UAE,Dubai,Pharmacy,Premium,24,41,High,Rain,Lunch,4,No,Yes,High,High
NX7003,UAE,Dubai,Food,Premium,44,60,Low,Rain,Lunch,4,No,Yes,High,High
NX7004,Australia,Sydney,Pharmacy,Free,39,42,Low,Storm,Breakfast,5,No,No,Low,Low
NX7005,UAE,Dubai,Food,Free,37,43,Low,Clear,Lunch,5,No,No,Low,Low
NX7006,Australia,Sydney,Grocery,Free,33,51,High,Rain,Lunch,4,No,Yes,High,Low
NX7007,Germany,Berlin,Pharmacy,Free,24,49,High,Rain,Snack,3,Yes,Yes,High,Low
NX7008,UAE,Dubai,Grocery,Free,26,27,Medium,Storm,Lunch,5,No,No,Low,Low
NX7009,Australia,Sydney,Grocery,Premium,37,47,Low,Rain,Dinner,4,No,No,Low,Low
NX7010,Singapore,Singapore,Grocery,Premium,24,28,Low,Storm,Breakfast,5,No,No,Low,Low
NX7011,UK,London,Food,Premium,27,39,Low,Rain,Lunch,4,No,Yes,High,High
NX7012,USA,Chicago,Grocery,Free,50,53,Low,Storm,Breakfast,5,No,No,Low,Low
NX7013,Australia,Sydney,Grocery,Free,49,46,Low,Storm,Breakfast,5,No,No,Low,Low
NX7014,Singapore,Singapore,Pharmacy,Free,20,25,Medium,Clear,Late Night,5,No,No,Low,Low
NX7015,Germany,Berlin,Food,Premium,43,56,High,Clear,Breakfast,4,No,Yes,High,High
NX7016,India,Bangalore,Grocery,Free,33,42,High,Clear,Breakfast,5,No,No,Low,Low
NX7017,UAE,Dubai,Grocery,Premium,37,48,Medium,Rain,Dinner,4,No,Yes,High,High
NX7018,India,Hyderabad,Grocery,Premium,32,31,Medium,Storm,Dinner,5,No,No,Low,Low
NX7019,Singapore,Singapore,Food,Free,35,49,Low,Rain,Breakfast,4,No,Yes,High,Low
NX7020,Germany,Munich,Food,Premium,40,51,High,Storm,Breakfast,4,No,Yes,High,High
NX7021,Germany,Munich,Pharmacy,Premium,39,54,High,Storm,Lunch,4,No,Yes,High,High
NX7022,Singapore,Singapore,Grocery,Premium,20,28,Medium,Storm,Lunch,5,No,No,Low,Low
NX7023,India,Delhi,Grocery,Premium,13,31,High,Storm,Dinner,4,No,Yes,High,High
NX7024,UAE,Dubai,Food,Premium,29,46,High,Storm,Dinner,4,No,Yes,High,High
NX7025,UK,London,Food,Premium,23,40,High,Clear,Late Night,4,No,Yes,High,High
NX7026,India,Mumbai,Pharmacy,Premium,21,36,High,Storm,Late Night,4,No,Yes,High,High
NX7027,Germany,Munich,Pharmacy,Premium,39,55,High,Storm,Snack,4,No,Yes,High,High
NX7028,Australia,Sydney,Pharmacy,Premium,40,56,High,Clear,Lunch,4,No,Yes,High,High
NX7029,Australia,Sydney,Grocery,Premium,26,34,Medium,Storm,Lunch,5,No,No,Low,Low
NX7030,Australia,Sydney,Grocery,Free,40,60,High,Rain,Late Night,3,No,Yes,High,Low
NX7031,UAE,Dubai,Grocery,Premium,36,48,Low,Rain,Late Night,4,No,Yes,High,High
NX7032,India,Mumbai,Grocery,Premium,37,51,High,Clear,Late Night,4,No,Yes,High,High
NX7033,UAE,Dubai,Grocery,Free,27,39,High,Storm,Lunch,4,No,Yes,High,Low
NX7034,India,Mumbai,Food,Free,38,43,Medium,Storm,Dinner,5,No,No,Low,Low
NX7035,Australia,Sydney,Grocery,Premium,30,43,High,Storm,Breakfast,4,No,Yes,High,High
NX7036,UAE,Dubai,Pharmacy,Free,27,25,Medium,Storm,Late Night,5,No,No,Low,Low
NX7037,Singapore,Singapore,Food,Free,41,39,Medium,Storm,Snack,5,No,No,Low,Low
NX7038,USA,Chicago,Grocery,Free,19,21,Low,Clear,Breakfast,5,No,No,Low,Low
NX7039,India,Mumbai,Pharmacy,Free,23,26,Low,Clear,Breakfast,5,No,No,Low,Low
NX7040,UK,London,Grocery,Premium,21,39,High,Storm,Snack,4,No,Yes,High,High
NX7041,UK,London,Grocery,Free,32,50,High,Rain,Snack,4,No,Yes,High,Low
NX7042,Singapore,Singapore,Pharmacy,Free,29,28,Medium,Storm,Snack,5,No,No,Low,Low
NX7043,India,Delhi,Grocery,Premium,44,50,Low,Storm,Breakfast,5,No,No,Low,Low
NX7044,UK,London,Food,Free,17,30,Medium,Rain,Snack,4,No,Yes,High,Low
NX7045,Australia,Sydney,Grocery,Premium,28,29,Low,Storm,Snack,5,No,No,Low,Low
NX7046,USA,Chicago,Pharmacy,Free,23,30,Low,Clear,Breakfast,5,No,No,Low,Low
NX7047,India,Hyderabad,Pharmacy,Premium,27,35,Medium,Storm,Snack,5,No,No,Low,Low
NX7048,USA,Chicago,Grocery,Premium,11,37,High,Rain,Breakfast,3,Yes,Yes,High,High
NX7049,UK,London,Grocery,Free,24,31,Medium,Storm,Dinner,5,No,No,Low,Low
NX7050,USA,New York,Grocery,Premium,21,25,Low,Storm,Dinner,5,No,No,Low,Low
NX7051,India,Delhi,Grocery,Free,21,19,Low,Clear,Breakfast,5,No,No,Low,Low
NX7052,UK,London,Grocery,Free,36,41,Low,Rain,Snack,5,No,No,Low,Low
NX7053,Australia,Sydney,Grocery,Free,25,38,High,Storm,Lunch,4,No,Yes,High,Low
NX7054,Singapore,Singapore,Food,Free,47,47,Medium,Storm,Lunch,5,No,No,Low,Low
NX7055,Australia,Sydney,Food,Premium,24,33,Medium,Rain,Breakfast,5,No,No,Low,Low
NX7056,Germany,Munich,Grocery,Free,43,51,High,Clear,Lunch,5,No,No,Low,Low
NX7057,USA,New York,Food,Free,19,16,Medium,Storm,Dinner,5,No,No,Low,Low
NX7058,Germany,Berlin,Pharmacy,Premium,27,39,High,Storm,Dinner,4,No,Yes,High,High
NX7059,USA,New York,Grocery,Premium,15,24,Low,Rain,Breakfast,5,No,No,Low,Low
NX7060,UAE,Dubai,Grocery,Premium,38,41,Medium,Clear,Dinner,5,No,No,Low,Low
NX7061,Germany,Berlin,Grocery,Premium,39,37,Medium,Clear,Breakfast,5,No,No,Low,Low
NX7062,Germany,Berlin,Food,Free,39,37,Medium,Clear,Snack,5,No,No,Low,Low
NX7063,India,Hyderabad,Grocery,Premium,10,32,High,Rain,Breakfast,3,Yes,Yes,High,High
NX7064,India,Mumbai,Grocery,Free,19,18,Low,Storm,Dinner,5,No,No,Low,Low
NX7065,Singapore,Singapore,Grocery,Premium,37,46,Medium,Rain,Dinner,5,No,No,Low,Low
NX7066,Singapore,Singapore,Food,Free,44,68,High,Rain,Late Night,3,Yes,Yes,High,Low
NX7067,Australia,Sydney,Pharmacy,Premium,31,35,Medium,Clear,Late Night,5,No,No,Low,Low
NX7068,USA,New York,Grocery,Free,48,60,Low,Rain,Late Night,4,No,Yes,High,Low
NX7069,UK,London,Food,Premium,17,15,Medium,Storm,Snack,5,No,No,Low,Low
NX7070,India,Bangalore,Grocery,Premium,14,21,Low,Rain,Dinner,5,No,No,Low,Low
NX7071,Australia,Sydney,Pharmacy,Free,31,41,High,Storm,Snack,4,No,No,Low,Low
NX7072,Singapore,Singapore,Grocery,Premium,21,19,Low,Clear,Dinner,5,No,No,Low,Low
NX7073,Singapore,Singapore,Grocery,Free,19,34,Low,Rain,Dinner,4,No,Yes,High,Low
NX7074,India,Delhi,Grocery,Premium,20,18,Low,Storm,Late Night,5,No,No,Low,Low
NX7075,USA,New York,Food,Free,32,57,High,Rain,Lunch,3,Yes,Yes,High,Low
NX7076,UK,London,Food,Free,17,31,High,Clear,Dinner,4,No,Yes,High,Low
NX7077,UK,London,Grocery,Premium,43,59,Low,Rain,Snack,4,No,Yes,High,High
NX7078,Germany,Berlin,Food,Free,46,53,Low,Storm,Late Night,5,No,No,Low,Low
NX7079,UAE,Dubai,Pharmacy,Premium,20,33,High,Storm,Lunch,4,No,Yes,High,High
NX7080,Germany,Berlin,Food,Free,37,35,Medium,Clear,Late Night,5,No,No,Low,Low
NX7081,USA,New York,Grocery,Free,25,31,Medium,Rain,Lunch,5,No,No,Low,Low
NX7082,UK,London,Pharmacy,Premium,12,15,Medium,Storm,Snack,5,No,No,Low,Low
NX7083,UAE,Dubai,Food,Premium,41,46,Medium,Rain,Lunch,5,No,No,Low,Low
NX7084,Australia,Sydney,Pharmacy,Free,41,57,Low,Rain,Breakfast,4,No,Yes,High,Low
NX7085,UAE,Dubai,Grocery,Free,18,33,Low,Rain,Snack,4,No,Yes,High,Low
NX7086,Australia,Sydney,Food,Free,27,39,Low,Rain,Dinner,4,No,Yes,High,Low
NX7087,UK,London,Food,Premium,20,26,Low,Clear,Lunch,5,No,No,Low,Low
NX7088,India,Bangalore,Pharmacy,Premium,21,19,Low,Clear,Late Night,5,No,No,Low,Low
NX7089,UK,London,Grocery,Premium,34,40,Medium,Storm,Lunch,5,No,No,Low,Low
NX7090,India,Delhi,Food,Premium,10,12,Medium,Clear,Snack,5,No,No,Low,Low
NX7091,UK,London,Food,Free,40,51,High,Clear,Lunch,4,No,Yes,High,Low
NX7092,Singapore,Singapore,Food,Premium,39,47,Medium,Storm,Dinner,5,No,No,Low,Low
NX7093,USA,New York,Grocery,Free,40,59,High,Rain,Lunch,4,No,Yes,High,Low
NX7094,Australia,Sydney,Food,Free,35,45,High,Storm,Lunch,4,No,No,Low,Low
NX7095,Germany,Munich,Food,Premium,32,47,Medium,Rain,Breakfast,4,No,Yes,High,High
NX7096,UAE,Dubai,Pharmacy,Free,49,54,Medium,Storm,Breakfast,5,No,No,Low,Low
NX7097,UK,London,Pharmacy,Free,33,43,Low,Rain,Lunch,4,No,No,Low,Low
NX7098,Singapore,Singapore,Food,Free,35,45,Medium,Rain,Dinner,4,No,No,Low,Low
NX7099,Australia,Sydney,Food,Premium,23,20,Medium,Clear,Dinner,5,No,No,Low,Low
NX7100,Germany,Berlin,Food,Premium,25,34,High,Clear,Late Night,5,No,No,Low,Low
NX7101,UK,London,Food,Free,37,34,Low,Clear,Lunch,5,No,No,Low,Low
NX7102,UK,London,Pharmacy,Free,43,57,Medium,Rain,Snack,4,No,Yes,High,Low
NX7103,UAE,Dubai,Pharmacy,Premium,29,26,Low,Storm,Dinner,5,No,No,Low,Low
NX7104,Singapore,Singapore,Pharmacy,Free,40,46,Medium,Storm,Breakfast,5,No,No,Low,Low
NX7105,UK,London,Pharmacy,Premium,30,48,High,Storm,Lunch,4,No,Yes,High,High
NX7106,Australia,Sydney,Pharmacy,Free,38,47,High,Storm,Dinner,5,No,No,Low,Low
NX7107,UAE,Dubai,Grocery,Premium,22,28,Medium,Rain,Snack,5,No,No,Low,Low
NX7108,USA,Chicago,Pharmacy,Premium,45,60,Low,Rain,Breakfast,4,No,Yes,High,High
NX7109,USA,New York,Food,Premium,29,32,Low,Storm,Late Night,5,No,No,Low,Low
NX7110,Australia,Sydney,Pharmacy,Premium,41,43,Medium,Clear,Lunch,5,No,No,Low,Low
NX7111,UAE,Dubai,Food,Free,36,45,Low,Rain,Snack,5,No,No,Low,Low
NX7112,Singapore,Singapore,Grocery,Free,47,57,Low,Rain,Breakfast,4,No,No,Low,Low
NX7113,Germany,Munich,Grocery,Free,50,55,Medium,Storm,Lunch,5,No,No,Low,Low
NX7114,Australia,Sydney,Grocery,Free,23,27,Low,Clear,Dinner,5,No,No,Low,Low
NX7115,UAE,Dubai,Food,Premium,20,27,Low,Rain,Lunch,5,No,No,Low,Low
NX7116,USA,New York,Pharmacy,Premium,29,46,High,Rain,Snack,4,No,Yes,High,High
NX7117,Germany,Munich,Grocery,Free,44,51,Medium,Clear,Breakfast,5,No,No,Low,Low
NX7118,Germany,Berlin,Food,Free,16,25,Medium,Rain,Snack,5,No,No,Low,Low
NX7119,Germany,Munich,Grocery,Premium,42,60,High,Rain,Late Night,4,No,Yes,High,High
NX7120,Australia,Sydney,Food,Premium,17,16,Low,Storm,Breakfast,5,No,No,Low,Low
NX7121,USA,New York,Grocery,Premium,42,39,Medium,Clear,Snack,5,No,No,Low,Low
NX7122,USA,New York,Food,Free,30,46,Low,Rain,Breakfast,4,No,Yes,High,Low
NX7123,Australia,Sydney,Grocery,Free,46,43,Low,Storm,Snack,5,No,No,Low,Low
NX7124,UAE,Dubai,Pharmacy,Free,24,31,Low,Storm,Breakfast,5,No,No,Low,Low
NX7125,Germany,Berlin,Pharmacy,Premium,31,48,High,Clear,Lunch,4,No,Yes,High,High
NX7126,UK,London,Grocery,Free,17,31,High,Storm,Breakfast,4,No,Yes,High,Low
NX7127,Australia,Sydney,Food,Free,18,23,Low,Rain,Breakfast,5,No,No,Low,Low
